Date,Healthcare,Industrials,Technology,Consumer Cyclical,Financial Services,Consumer Defensive,Utilities,Basic Materials,Real Estate,Energy,Communication Services
1993-01-01,-2.1764109012229174,1.6177258787204494,6.661958243581756,5.343101450450434,2.7081879099131316,-1.3622892809041525,2.1688095962347202,-1.9751883663885677,7.302386750330019,4.147258183686467,3.8397782139661905
1993-02-01,-12.715794457166078,1.157814455653039,1.4882220665458659,-2.44552617814329,1.6699377848813277,-1.8282936731162505,5.23991180963639,1.7179537668087486,3.2912226701446348,7.848775724165533,0.8110994380410258
1993-03-01,-0.08290833804489593,2.5354117065648967,2.344181291337391,5.71229864518065,4.623265474196834,0.9505468405952235,0.3017654148735874,0.8549995197313506,5.403439714979372,6.832405404387845,-1.290442992251255
1993-04-01,-2.273942277360513,-1.4117955180798998,-1.2732615099839437,-5.116823387002062,-4.421230960007376,-6.985618878626633,0.46472043209210834,-1.1482066096319106,-2.5491659741893984,2.089529284395522,-9.170166022386487
1993-05-01,5.121162761837423,1.6677270096023749,13.137834554145195,4.069816516627202,-1.1260935770268845,1.0021050466305452,-1.0651379181827128,-0.5905630828724137,0.039734989267758536,1.8464665694149032,11.760981994023197
1993-06-01,-1.8739307030396302,0.4442421055123721,2.731241965817686,-0.8860515754336158,2.840779498562898,-0.3320192397970419,2.381058316413855,-0.4347533934432211,0.3591501820560218,-0.8721171384710068,4.7726254883158425
1993-07-01,-3.591111108098459,0.8775416470172385,-1.979886402136895,0.3937306338512832,1.4243645083064571,-3.4638079809657607,2.7059661120567036,2.7042944856808244,3.1031371965736523,-0.5262929594542826,7.384534369166832
1993-08-01,2.960664471781397,5.6261476406881865,11.41832037095637,7.694351261052779,2.665328890422758,4.078341285278297,2.3920984869016784,0.05675265399605812,2.0212584147234995,7.0416764842141175,10.362295034092096
1993-09-01,1.9599956102968779,-0.7670594124192263,1.603659748707519,0.5701223224279199,2.2304377512382363,-1.3478262607878728,-1.1845114531292522,0.5974054527603679,6.9415572542815305,-1.2387195799313897,-0.7578199292571984
1993-10-01,4.136863306811238,2.1624580706395795,-0.984876610922667,14.645283259731766,-2.7457514213794445,4.260805483106267,-1.1248497438507483,3.8570421810973357,-15.947035192190905,-7.118699369338916,6.169621302737568
1993-11-01,-1.3412738878237624,0.413571458747644,-0.2557220874972238,-0.7284197482781025,-5.511637396789412,0.9372215142422271,-6.805601102405273,-0.9738832522315262,-5.643040842870507,-9.903334888957605,-9.84985074817569
1993-12-01,3.394427769852203,3.7030141796401566,2.2343103543765466,0.6589747715952885,1.063293554616442,0.9374137441032817,2.005053376181362,4.467731542185304,2.6339293349036086,0.029300944243596697,-2.371577097586312
1994-01-01,3.616793664004897,3.9464804333832135,5.996297033975256,1.0979140993691394,1.5292133561779484,-1.5833241704181495,-1.8275894604496212,3.3960360161673595,5.019515860354544,5.030884104740885,-0.04567084555967138
1994-02-01,-1.119040322676066,-1.1416347235565716,3.0895333712255164,-0.2880997184010504,-4.395143880800842,1.0896137127949703,-6.472641363884513,-0.2180965946816139,3.904761805984226,-4.330786281324476,-3.4957596051374438
1994-03-01,-8.521052097507901,-4.464335432729463,-4.22124212045171,-4.862464361568933,-3.8183347388394373,-4.508523547379451,-4.651724039825886,-4.497473849966683,-5.424644487326943,-5.585428231582575,-3.026772197597593
1994-04-01,2.9525837124483436,-1.3633989949451122,-2.6800452836007005,1.4889484036389182,3.3675988252392277,-0.7304129631273384,1.8832040377154549,0.7190980491679652,1.3218401006774192,7.364335673852361,-4.34639211632474
1994-05-01,2.910108959414335,-0.8480910058302246,0.4439626932335096,-4.657428335896328,3.7297460136080596,-0.749898060444417,-6.3798453860985935,1.4624096079060933,2.581417174694606,-0.45759398145581653,1.7302294731411414
1994-06-01,-3.6871162408421383,-1.0709723350072957,-2.2310981269412733,-4.1735890853854825,-3.148269790064469,-1.388887184562235,-4.48606421195704,1.1072429255611784,-3.5085506977920886,0.569437582496823,-3.1578218286504995
1994-07-01,2.154204584345988,1.7472688226514925,5.7116553547995546,2.4757765292187774,2.3284697583842493,3.4975459356360408,4.022602213696899,5.342723308982523,0.6010499050083242,1.1373523635179175,0.07076221299967636
1994-08-01,9.624024339100854,3.6793544329960746,9.188445340094423,4.2344965322370545,3.374559423501598,5.639744804800388,0.6588038615162408,2.0012695869142605,-0.2073753000200045,-1.705835229092633,3.3035380226563023
1994-09-01,0.9177014000683901,-3.479859043150494,1.1708169173376595,-3.9931226664852693,-4.608443883821468,-1.3059836049014684,-2.655580999939025,0.5129140633474039,-2.045663138531037,-1.8898022809653416,-3.429903719914627
1994-10-01,2.329843784035748,5.6522953114337,8.783736280464195,0.13467161502584324,-0.12253837496446579,0.22426086360220746,1.650385995280745,-1.4805467235885272,-3.8352516066246474,6.370472048472102,4.458127155065787
1994-11-01,-0.7957792622713726,-6.132523285460341,-1.908241442632815,-3.1238705562218825,-6.67704834377221,-1.7766421064166518,0.6947121715597032,-9.540459994043646,-3.883134342282274,-8.529368664757094,-2.036779265072494
1994-12-01,1.6333365234352828,2.6741490929143867,-0.20536501580214822,-2.3669764294978197,1.739459255749155,-0.3203912122784381,-0.40202082718545773,3.4390580080236193,4.894018950339145,-3.802563997729865,-0.4837483379428279
1995-01-01,6.4698988093160015,0.8891008562157808,-0.18093814534287186,-0.8970236427804242,4.250517016628811,1.3002787949132155,5.809651175892777,-1.0765452233487058,-1.9198384748057902,-1.0101860299656518,0.4502273761287108
1995-02-01,5.338970963859653,4.793969273940513,7.692590248856753,2.4998084578694066,6.1990550050833795,2.8066428644688806,0.08065284370448911,5.3113664296947185,2.870506727084492,5.257532401939893,4.785798487456191
1995-03-01,1.232576053909901,2.858411428017263,8.850326679485866,1.2894190915709063,1.1931305171471571,1.2561942243567104,-3.3553681093504544,3.9628272712465376,-0.10745912577150635,6.660363835884725,1.7700302914897763
1995-04-01,2.7432617762158045,3.4555719833514167,5.142384983028402,0.039137858183106264,1.0383220169769918,0.8957207176448931,1.613426439863647,-0.19622109389418269,-0.8048980076138038,2.966044488054776,1.4243752800829015
1995-05-01,0.9123645009329254,1.1611897159589848,4.608575173435345,2.5839821777065852,4.649192190063455,1.8459654252969229,5.843144340940657,2.5434938431438274,3.777963734870245,2.5987734835483427,7.94887098979121
1995-06-01,5.969268220564511,1.195583847849783,12.411472770955491,1.8382934516972773,2.3699798074687815,2.3899606375336058,-0.5011088345076621,2.0054239891948265,0.9652816276801592,-3.9227872306706177,4.9749920401400916
1995-07-01,7.108601127586157,6.325847024296594,7.33553286192532,2.3590731435916026,3.3375676961173446,2.2899289564619205,-0.5514018562056237,4.294572785908844,0.6292540731630384,3.34344353225961,6.66869269120988
1995-08-01,4.5786532475477415,-0.9221463967662684,-0.5072298780354493,0.4456028209684856,5.013910327377972,-0.051863841811209496,-0.5507988876283333,-1.6738340824750748,0.7923072931499209,0.12061777795892226,12.111543399400055
1995-09-01,5.486512506435,1.0947782208644916,-1.079416781530189,1.0876896844295838,5.329804764405778,3.8303772619841614,5.602426353050241,1.3438192537472162,0.5258264400179363,-0.26122084256596456,-0.27490960881627136
1995-10-01,-1.5972076104629223,-2.6549145499342135,1.647707025742783,-4.196490789804624,-2.6503673640719625,-2.554224862711397,2.358273040354291,-1.4820914964724439,-3.30922463563863,-2.375929325094866,-2.6085240348199425
1995-11-01,7.504697400909836,6.147044841306277,-0.5054672327572153,5.487062654063313,5.749627043751031,1.5509532889962736,-0.33836661162397164,6.243460279464042,1.7690470506628309,4.397170553726544,2.885044306383825
1995-12-01,5.81296704764923,0.04798762551058555,-6.91229632548715,0.6824221339933558,1.8821652348612599,0.30853797415158635,5.500087141132563,1.9614286346298735,4.989868721649589,5.864413403908879,-0.49037110187454
1996-01-01,3.6442335233131096,2.920273717606878,-9.161188443211412,1.5481986078380399,3.1931496532988026,3.58129503972193,1.6555744838160866,3.147510945739836,0.7767089831184979,-0.05158285953559828,-0.7536651070135876
1996-02-01,-1.3584028796471666,3.394774389732995,4.343198921595958,2.1801971289216153,1.4865660523039785,0.7701737692070731,-3.7939296169038372,2.1320269212208975,1.1911267581496734,0.49881961617823406,0.3942166392182296
1996-03-01,1.6140646630712976,1.5278323426843168,-2.7614107253121944,6.999784274225068,-0.06937254805393682,1.4890451477917974,-2.348538785441079,2.605604928889369,-0.5243427037837951,5.189879774826517,1.3584458911538067
1996-04-01,3.7715708711361726,4.209642393833673,11.399899613456439,4.096413059074147,-1.5079066180606975,1.9776584265377017,-5.262283582351418,1.2812752371855456,1.3511831637263578,6.2125287896354555,-1.4770089507021305
1996-05-01,4.50939785849983,0.10496964427825023,2.17450264987616,4.412384193439668,1.581912160159177,3.769955669601479,0.6803070278679021,0.03871874714464113,0.9195075229211455,-0.8002374943482519,2.3329081338528477
1996-06-01,-1.38022992943294,0.5007781275253919,-9.437584577384518,-1.904242280770704,0.5200162424035382,2.5637199688795898,6.056074718997145,-4.45915391422784,2.0279968898122456,-0.9203214561835191,-0.7912523333194498
1996-07-01,-9.468381311689926,-6.258887390006958,-11.023591051620658,-8.87125581427938,-2.690115361087251,-5.768420462523888,-7.721295193487699,-5.611697364312194,0.4680553896816627,-7.382293744794845,-9.408048584462472
1996-08-01,5.362691102247392,3.9339670574938976,4.471698333531049,4.70095202635145,3.4156424564826837,1.2965760212925241,1.6689466259210184,2.0219036866083218,3.856971170638881,3.131691656224195,3.361303515971304
1996-09-01,6.37147366154337,4.497005730897211,8.622852790414063,3.3023419090485295,4.960673339817763,5.050014016900475,0.3764046691254281,3.0896207865837226,3.4801583758354204,1.7136097449263619,4.1152587608538544
1996-10-01,-3.9421971752372715,0.6430757892284538,-0.528735461844399,-1.7042478285455644,5.707949303533776,0.6750506938218627,3.1217178715607594,0.33419406003063556,2.1458609172076186,7.345515489757224,0.2735314771393213
1996-11-01,3.1871485110419653,6.601278687782558,13.721760709606873,2.9022839838970205,6.954875547929789,5.765485958652067,1.588307853573462,6.872186004965859,4.142777701850341,6.022871750230822,4.797876538929183
1996-12-01,2.9286723681420166,-1.10068863619922,0.550869489267979,-2.004579663626361,-0.4242404054715713,-1.5120314585822672,-0.28648631831638344,-3.355532928229373,6.603446475435649,-1.5543958536930613,-3.0707265655354625
1997-01-01,3.4185295818825012,2.9687275505256725,8.002768487763452,-0.11855911115218583,5.3073568053487,2.5797746248984197,0.7424817513022468,0.6122763709886622,-0.7071951261366122,6.4375796825291856,2.1390595657807507
1997-02-01,-0.33212652155022726,0.23769198215532528,-8.32424428934905,2.2619603971706965,4.506828983811437,3.2066354864442235,-0.4399880250869283,2.333698342354924,0.17534725785098176,-7.10237450572979,3.8485467826594677
1997-03-01,-9.07604858955947,-2.172928753008362,-3.460790030864002,-0.834861285366152,-5.327935868453126,-2.1087251625871195,-5.200696748884185,-6.096045671066761,-2.762051032760234,3.186739361479425,-5.255626255457872
1997-04-01,1.1815995432258253,5.187971231744301,2.903092116153083,1.9192904355576428,5.85438930128035,4.530836440896279,-2.071700983535742,3.249498121482828,-2.1967887510394113,-1.3753428482408097,2.560365947803529
1997-05-01,10.16690776858244,7.702747134479185,11.89463122753294,4.828650636754012,5.674633089363781,5.36817215711697,3.5699328887430792,6.8720124711417965,4.210625710641192,5.976375134341659,10.924789547054095
1997-06-01,4.0472027462730225,4.437905359964366,2.5075445355198354,3.9869758411218554,6.758321120994023,4.297969328058436,3.1642716489645673,5.42101273011001,3.865815717616303,0.29844873420588636,5.724410446378143
1997-07-01,3.4474849783500967,7.68561009543587,12.826489455371908,7.2969485929177775,8.690928389915847,7.238733930684595,3.248620485511202,3.9598218537103502,3.2409176650700857,9.099398507397462,3.2266900493257205
1997-08-01,0.5527591782170144,-4.126170315119293,3.0311064424940595,0.47859702832118634,-4.725096188160166,-4.264254137548885,-1.6748333479404405,-2.6995749110601737,-0.7901016037522095,0.739978109029022,-3.0902388859282643
1997-09-01,6.565854515976719,4.144284110838632,4.730151388705386,9.354657562172433,9.307895592489443,5.5176654054364915,3.5253461381015563,1.1096890677215698,5.710725735800919,4.453467661552599,10.960270449297532
1997-10-01,-4.027297741902186,-5.6689036256882135,-11.627824882954306,-1.5123450239637564,-2.6104270691038605,-1.9472141142133401,1.204274102887366,-7.147947898478266,-6.552383652221323,1.0665255075540399,-3.3682348152666695
1997-11-01,2.569083331452484,3.2562373315165085,-0.7974663880165379,-0.5198715760833134,3.70547406832153,6.1736159634524475,6.630092691538192,-1.4491946730360414,2.392373974636968,-4.0817241297771085,5.8267823480740555
1997-12-01,0.45677432882144264,1.3046734303360876,-6.0224862419398,0.41778183111631906,7.22696937250253,1.1978452574669498,7.286027139321855,-1.769756516281546,-0.476070076874808,0.6850328268410808,4.477901242478455
1998-01-01,1.8795124861140595,-0.32769028126570376,3.5239900750267785,2.0196349978022976,-2.8545781389552394,-1.2487101918877197,-4.080474400882329,-2.261494048872248,0.29204069652474623,-6.4470261544058065,2.1936387479674155
1998-02-01,7.719746844634851,7.475070172656787,9.91319315847171,10.424690087305096,7.773478967582992,6.009961997130633,1.3795287274374382,6.739222340381383,-1.335783299556206,5.038814297184138,7.578430838233818
1998-03-01,3.032082881452426,4.036693348976902,1.382532084211123,7.300317608476874,5.626936968293707,5.500964112022862,8.312359316885134,6.564002992346569,2.5192491688717333,4.75615516056083,6.774459104026506
1998-04-01,2.73985787310041,-0.2377563796428463,4.970724219800532,1.9011715971001257,2.1852512066194194,-1.9729408700161037,-3.293861139787973,2.4845291842198183,-1.0399466147029863,1.212326077629614,-0.12232348288981203
1998-05-01,-2.7591518815036107,-3.7949554417409277,-10.572041159859216,0.01200646078688971,-3.0078600062010707,0.5196876487564203,-0.31769286376963984,-5.841623606244183,0.38059335429268254,-6.339556085592429,-4.911214757470281
1998-06-01,2.8221771651310865,-0.1150319774971754,-1.3083719461287722,5.99735549723261,2.958566969002513,4.426267897098765,3.317936311510184,-7.808341975485636,-1.5110060901717959,-1.4872652667817032,2.053123141076452
1998-07-01,-3.3720887212125232,-7.034636625401099,-4.487813912465551,-1.7958300675394139,-2.6640572904104434,-2.44317141930764,-5.322461937165183,-4.9737777203297195,-5.801673736367556,-14.292857879525982,3.0255034903566016
1998-08-01,-23.429770079216823,-18.60889456408066,-26.134138420247712,-18.554745945557094,-21.610324410170282,-12.697061838423435,2.3556436960027054,-19.331250395576095,-12.40380766286944,-20.061463995438743,-16.613651940413373
1998-09-01,12.104532503419412,4.547230019693389,13.460990719500769,0.05221774576526797,3.681712968028788,1.7589629683040093,6.46770503856435,4.350392612894791,8.978609827580392,16.18282387161621,6.102136992725958
1998-10-01,7.973697632518419,9.592030296678741,13.500791692523753,6.5281555437985,11.182232922500587,13.888342207360495,-2.3984626574314687,9.964774702279918,0.1680371249290206,2.731703395399304,6.42851286516649
1998-11-01,4.094000888509805,4.07112729263828,11.226917100705185,9.108113724160104,4.61163649782004,4.072308898502641,1.5523800041127374,1.552282494536927,1.7375982688099205,-6.562415401149377,9.197497633768728
1998-12-01,7.5807461775863505,1.5282779916585463,11.868198191458143,9.943413197777863,3.8748356256211567,4.2248872763295795,1.7556076273078804,-0.9522761007788132,4.68840566572728,0.059211829513984855,11.110712618546819
1999-01-01,-0.40983504976557344,-0.3116850725564997,10.188896472027652,4.322086370348395,-1.925860340960694,-0.6401257487128188,-7.738409755919947,-3.0191295871007044,-1.8230578903107741,-9.685841189436392,7.538511870456135
1999-02-01,-7.924790077529583,-1.0659243232019544,-9.966055713468206,-0.4118535109203406,1.294499640670553,-3.3295312629372056,-6.135258599979638,-0.2026467419681199,-5.076217708198956,-2.877403899483818,-1.2810070723362914
1999-03-01,1.1888714631483768,-0.5562134565138291,3.8361167576347857,2.5437241625698728,2.356005233549249,-3.115081224731169,-2.191372209628987,-0.3280393958887714,-1.2679264860897097,16.83634875286475,-4.853066736232524
1999-04-01,-2.115857522009797,15.477775571520333,1.243185319176721,7.7410241285889025,5.85173721312888,4.068022417091516,7.2958671885601065,21.01138985574485,7.635317003039455,11.514708428916583,5.431370496968196
1999-05-01,2.2096594941454586,-1.618956849039729,2.4555578213213916,-4.96210088469299,-2.339736470955244,-1.8459401842817131,5.465640772643577,-6.621740362788701,1.5324333348213053,2.278255590851733,-3.090977070201893
1999-06-01,4.227010482049061,4.184302794335639,12.705671411835533,3.268809079139913,1.4945633172972224,2.758333498439437,-4.8810010426003725,0.6620311127901277,1.0130067470503328,3.3074077262983104,7.369397870219948
1999-07-01,-3.0901635476756093,-4.641291079000541,1.5629661357898832,-9.925173078099364,-6.802752392055859,-0.31801027708582436,-1.9619182147726957,-3.589754256168007,-4.738595398284326,-0.19183542166518475,-0.40981637882415484
1999-08-01,-2.195676336022623,-6.33184701676095,6.026935172375377,-5.341202399497578,-5.166649624056352,-3.7342770386274777,-0.26840969913113255,-6.014961084127481,-4.87789206954369,2.826092055073209,-1.570748601967445
1999-09-01,-7.377408060528958,-2.6828824228436314,-2.053164130903561,0.14071245315895006,-6.078292173409304,-3.246410138422471,-6.103402705445814,-6.255449705103265,-1.2245709457519314,-5.126741890910759,5.340904414830028
1999-10-01,-2.348672098633668,-3.451187508239089,10.495283289754745,-0.6406274257172205,12.228863091832025,5.56328439133093,0.6488140715858685,-2.0495494676276755,-3.2857552430754695,-3.8527981109705394,3.980977923233271
1999-11-01,5.496042159677708,-2.7004989383932236,14.501670825077579,0.15583921261337133,-4.014144437726075,-0.07943613208625229,-8.642413901468325,2.7046097941308695,1.0335848924270388,-3.52162655084559,7.036347649717149
1999-12-01,4.609085790004874,3.6595994170913206,21.076878917318087,-1.7845017658078839,-0.3924630064041164,-1.2647424716369007,-2.838212679581111,8.747083494437375,7.2413339229757545,-3.7813273720952236,5.621823659791872
2000-01-01,2.679554738575366,-7.761064907895175,-5.337890402672143,-11.6328127669698,-4.58164663674523,-8.196972809363455,2.568078653219786,-9.724372457265108,0.4874714613181021,1.021579410311366,-5.289939658737806
2000-02-01,9.772455797120971,-7.207670347992621,20.615936039024014,-5.258453452183025,-10.186321198260112,-10.77927636448866,-13.533535884023932,-10.579813143144694,1.3582372453543246,-1.0363752565187976,-5.919805019359499
2000-03-01,-2.076191529463124,10.28165797341633,3.8589949568349615,16.554802156869833,18.78773456412914,6.1130761761612575,3.3747178867311884,10.632977687793545,2.359365967394115,17.265331519395673,4.899843088015357
2000-04-01,1.9960799605298845,4.989292507763426,-7.7326018592610275,-4.965494471938717,-1.9510847214825744,-0.7314285262917553,11.520672646942502,1.6988204398323148,4.235038066933061,-0.31795658869457,-6.801591993287394
2000-05-01,1.2236463888724731,-0.6582618261138733,-9.390239997424274,-4.603329667337256,5.353156736272385,5.5737208166891055,2.806400206171093,-3.6321097753250764,-3.3828483252721453,12.98790120225742,-4.8435277538675585
2000-06-01,11.034967059577884,-5.8098937610256,6.902071642642241,-5.293787702926305,-3.567170185036628,-1.2342545466267851,-5.676399520408423,-8.856412408998354,3.6770076039472106,-6.029981018305194,5.950317390586496
2000-07-01,-0.36452421094225607,5.113830138351172,-6.07904073952587,0.12004095916740744,8.798614251711482,-2.8151208961555847,6.483094536988618,1.4338546818946736,7.921745967225511,-4.745490929786053,-4.604891631928392
2000-08-01,9.47761320385843,1.9343158738895185,11.89928695113027,6.451712816491907,8.903000009451993,-2.2593889039060433,10.289137439008314,2.990754428752072,-4.53572943467274,13.205562949914697,6.708315078852505
2000-09-01,3.2070358248930457,-5.176090098048821,-17.873768714779608,-1.8679220746507612,5.217223156789496,4.5607388093681,8.254181670204755,-11.387545899700958,2.32029008593972,2.5590258024194052,-1.7870092163899305
2000-10-01,2.3173776982470105,7.1915860504975635,-6.320572547042775,1.1020054639764603,1.6794414918291682,7.309986440318002,-1.4443214410242178,4.60177745287738,-1.8156806825593133,-6.654833815556843,7.018524861305412
2000-11-01,-0.7963022216251574,1.9110715016848614,-21.358897616415547,-7.226460772959828,-5.876217719500958,4.717156566370651,5.063661502982722,-1.098614667052692,-7.569091058335913,-3.7206340621413982,-15.396689204656127
2000-12-01,7.446444979262777,3.9126477261441766,-4.26834276902144,7.2814318678774566,9.850188053871884,3.111760006125907,2.592007716637932,12.094216608504183,7.868686235121806,16.332768825343436,5.279108989891596
2001-01-01,-5.241579824335709,1.7198558418107552,16.570700828811,7.329747152874295,-3.4880162935779686,-1.318448017729103,-11.43286433504951,0.46971203722039995,4.063469744917639,-5.843459299903532,4.434624036995913
